SeriesID,Date,IsPreferred,IsValidSample,BMIBI,BMIBIClass,BCG_final,SampleQuality,SampleGear,BMIBIType,SumIndivsQual,SumIndivsQuant,BugTags,State,SiteID,Site_ID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,Lat,Long,IsRiffle,IsPublicLand,CurrentStatus
517,10/12/2001,TRUE,TRUE,80,Excellent,2,Good/Good/Good,Hess,Warm Water,203,102/100/101,,IA,270,IA-270,West Otter Creek,,Toddville,Wadeable,,516,02-CED-516,47c,Linn,Mississippi,26.469,Warm Water,huc070802051301,4665408,605837,42.13364,-91.71937,Yes,FALSE,Candidate Reference Site
511,9/17/2001,TRUE,TRUE,80,Excellent,2,Good/Good/Good,Surb,Warm Water,232,99/103/66,,IA,265,IA-265,Volga River,VO003,Randalia,Wadeable,Iowa DNR Fisheries,296,01-VOL-296,47c,Fayette,Mississippi,22.192,Warm Water,huc070600040502,4743918,586631,42.84293,-91.93985,Yes,FALSE,Candidate Reference Site
1093,9/10/2009,TRUE,TRUE,80,Excellent,2,Good/Good/Good,Hess,Warm Water,179,109/109/106,,IA,57,IA-57,Rock Creek,,Rock Creek,Wadeable,,586,02-CED-586,47c,Mitchell,Mississippi,45.65,Warm Water,huc070802010604,4786909,507218,43.23494,-92.9111,Yes,FALSE,Reference Site
396,8/11/2000,TRUE,TRUE,80,Excellent,2,Unspecified/Unspecified/Unspecified,Surb,Warm Water,142,92/90/99,,IA,192,IA-192,Otter Creek,,Otter Creek WA - Goldfield,Wadeable,,1269,04-UDM-1269,47b,Wright,Mississippi,78.746,Warm Water,huc071000050303,4735556,424564,42.76882,-93.92204,No,FALSE,Survey Site
111,9/6/1995,TRUE,TRUE,80,Excellent,2,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,136,110/97/98,,IA,34,IA-34,Big Muddy Creek,,Spencer,Wadeable,,1637,06-LSR-1637,47b,Clay,Missouri,63.018,Warm Water,huc102300030603,4783311,331629,43.18381,-95.07184,No,FALSE,Reference Site
2136,9/11/2017,TRUE,TRUE,80,Excellent,2,Good/Good/Good,Float ArtSub,Warm Water,459,97/103/98,,IA,1153,IA-1153,Maquoketa River,,Spragueville,Wadeable,Ambient Monthly WQ,13,01-MAQ-13,47f,Jackson,Mississippi,1677,Warm Water,huc070600061005,4664015,705248,42.10139,-90.51782,N/A,FALSE,Survey Site
2092,7/27/2017,TRUE,TRUE,80,Excellent,2,Good/Good,ArtSub,Warm Water,332,104/99,,IA,78,IA-78,North Skunk River,,Rose Hill,Wadeable,,858,03-NSK-858,47f,Mahaska,Mississippi,533.652,Warm Water,huc070801060404,4580217,545741,41.37216,-92.45303,N/A,FALSE,Reference Site
2185,8/15/2018,TRUE,TRUE,79,Excellent,2,Good/Good/Good,Float ArtSub,Warm Water,300,93/94/105,,IA,280,IA-280,West Fork Cedar River,,Finchford,Wadeable,Ambient Monthly WQ,801,02-WFC-801,47c,Black Hawk,Mississippi,850.32,Warm Water,huc070802040607,4719714,537415,42.62896,-92.5437,Undetermined,FALSE,Survey Site
717,10/6/2004,TRUE,TRUE,79,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,101,100/107/100,,IA,412,IA-412,Wapsipinicon River,REMAP #102,New Hampton,Wadeable,REMAP,350,01-WPS-350,47c,Chickasaw,Mississippi,163.837,Warm Water,huc070801020204,4760257,550560,42.99329,-92.37976,No,FALSE,Survey Site
72,8/23/2001,TRUE,TRUE,79,Excellent,2,Good/Good/Good,Hess,Warm Water,164,108/103/99,,IA,20,IA-20,Maynes Creek,,Mallory Co. Park- Hampton,Wadeable,,808,02-WFC-808,47b,Franklin,Mississippi,35.041,Warm Water,huc070802040502,4723382,481090,42.66267,-93.23074,Yes,TRUE,Reference Site
391,9/25/2000,TRUE,TRUE,79,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,273,99/103/109,,IA,188,IA-188,Indian Creek,,Cedar Rapids Prairie Chapel Road,Headwater,Headwater Reference Study,1875,02-CED-1875,47c,Linn,Mississippi,16.749,Warm Water,huc070802060102,4662929,618854,42.10945,-91.56241,No,FALSE,Survey Site
18,7/19/1994,TRUE,TRUE,79,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,208,135/587/73,,IA,3,IA-3,Crane Creek,,Lourdes,Wadeable,,212,01-TRK-212,47c,Howard,Mississippi,69.571,Warm Water,huc070600040102,4790037,555897,43.26106,-92.31129,No,FALSE,Reference Site
342,8/9/2000,TRUE,TRUE,79,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,209,98/102/99,,IA,154,IA-154,Lime Creek,RMN Trend Site,Lime Creek Park- Brandon,Wadeable,RMN Trend Site,524,02-CED-524,47c,Buchanan,Mississippi,32.504,Warm Water,huc070802051003,4686823,583862,42.32914,-91.98213,Yes,TRUE,Reference Site
356,9/28/2005,TRUE,TRUE,79,Excellent,2,Good/Good/Good,Hess,Warm Water,263,115/102/128,,IA,163,IA-163,Deep Creek,,Wadena,Headwater,Headwater Reference Study,1876,01-VOL-1876,52b,Fayette,Mississippi,2.607,Warm Water,huc070600040604,4740400,609950,42.80826,-91.65524,N/A,FALSE,Reference Site
1096,9/8/2009,TRUE,TRUE,79,Excellent,2,Good/Good/Good,Hess,Warm Water,205,39/106/100,,IA,56,IA-56,Bear Creek,,Buchanan Co Park- Brandon,Wadeable,,523,02-CED-523,47c,Buchanan,Mississippi,44.064,Warm Water,huc070802051004,4683858,585843,42.30222,-91.95853,Yes,TRUE,Reference Site
817,7/12/1999,TRUE,TRUE,79,Excellent,2,Unspecified/Unspecified/Unspecified,Surb,Warm Water,90,50/100/43,,IA,530,IA-530,Camp Creek,,Thomas Mitchell Park - Altoona,Wadeable,,1070,04-LDM-1070,47b,Polk,Mississippi,10.436,Warm Water,huc071000081504,4609705,468299,41.63845,-93.38063,Yes,FALSE,Survey Site
1215,9/14/2011,TRUE,TRUE,79,Excellent,2,Good/Good/Good,Hess,Warm Water,171,112/104/100,,IA,107,IA-107,Canoe Creek,RMN Trend Site,Canoe Creek SWMA - Decorah,Wadeable,RMN Trend Site,260,01-UIA-260,52b,Winneshiek,Mississippi,66.621,Warm Water,huc070600020302,4802501,611946,43.36702,-91.61832,N/A,TRUE,Reference Site
1930,8/4/2015,TRUE,TRUE,79,Excellent,2,Good/Good/Good,ArtSub,Warm Water,176,82/95/98,,IA,774,IA-774,Unnamed Tributary to Volga Lake Outlet,HW#4,Fayette,Headwater,Headwater Reference Study,6429,01-VOL-6429,52b,Fayette,Mississippi,1.509,Warm Water,huc070600040505,4748510,600899,42.88252,-91.76446,N/A,TRUE,Candidate Reference Site
1896,8/18/2015,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,248,110/103/103,,IA,107,IA-107,Canoe Creek,RMN Trend Site,Canoe Creek SWMA - Decorah,Wadeable,RMN Trend Site,260,01-UIA-260,52b,Winneshiek,Mississippi,66.621,Warm Water,huc070600020302,4802501,611946,43.36702,-91.61832,N/A,TRUE,Reference Site
1677,9/25/2014,TRUE,TRUE,78,Excellent,2,Good/Good/Good,ArtSub,Warm Water,213,40/101/82,,IA,870,IA-870,Unnamed Tributary to Willow Creek,,Collins,Headwater,Headwater Reference Study,6504,03-SSK-6504,47b,Story,Mississippi,3.988,Warm Water,huc070801050701,4640212,479902,41.9136,-93.24235,No,FALSE,Candidate Reference Site
1288,9/19/2012,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,425,107/104/108,,IA,108,IA-108,Little Turkey River,,Gouldsburg Co Park,Wadeable,,207,01-TRK-207,47c,Fayette,Mississippi,317.45,Warm Water,huc070600040204,4762350,584850,43.00908,-91.95885,Yes,TRUE,Reference Site
1218,9/28/2011,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,162,96/105/105,,IA,721,IA-721,Unnamed Tributary to Little Turkey River,45,St. Lucas,Headwater,Headwater Reference Study,6327,01-TRK-6327,47c,Fayette,Mississippi,5.111,Warm Water,huc070600040204,4763236,585969,43.01694,-91.94498,Yes,FALSE,Candidate Reference Site
579,7/10/2002,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,116,105/97/88,,IA,296,IA-296,East Otter Creek,REMAP #46,Alburnett,Wadeable,REMAP,515,02-CED-515,47c,Linn,Mississippi,15.133,Warm Water,huc070802051302,4667884,609985,42.15536,-91.66873,No,FALSE,Survey Site
160,7/24/2003,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,168,108/99/108,,IA,52,IA-52,Bailey Creek,,Ingrebretsen Co Park - Sheffield,Wadeable,,820,02-WFC-820,47c,Franklin,Mississippi,76.963,Warm Water,huc070802040102,4750047,478559,42.90273,-93.26263,Yes,TRUE,Reference Site
1053,8/3/2010,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,258,98/100/102,,IA,56,IA-56,Bear Creek,,Buchanan Co Park- Brandon,Wadeable,,523,02-CED-523,47c,Buchanan,Mississippi,44.064,Warm Water,huc070802051004,4683858,585843,42.30222,-91.95853,Yes,TRUE,Reference Site
1133,8/3/2011,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,283,114/102/129,,IA,230,IA-230,Burr Oak Creek,,Osage (Downstream),Wadeable,,580,02-CED-580,47c,Mitchell,Mississippi,22.568,Warm Water,huc070802010801,4796233,523201,43.31857,-92.71387,No,FALSE,Survey Site
1152,9/7/2011,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Surb,Warm Water,173,105/113/102,,IA,863,IA-863,Peck Creek,PeCr5,Osterdock,Headwater,Headwater Reference Study/TMDL/Peck Project,6501,01-TRK-6501,52b,Clayton,Mississippi,2.281,Warm Water,huc070600040904,4726040,648441,42.67251,-91.18844,N/A,FALSE,Survey Site
1147,7/25/2011,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,309,96/96/105,,IA,862,IA-862,Mill Creek,PeCr4,Osterdock,Headwater,Headwater Reference Study/TMDL/Peck Project,6500,01-TRK-6500,52b,Clayton,Mississippi,2.919,Warm Water,huc070600040904,4729972,651530,42.7073,-91.14971,N/A,FALSE,Survey Site
36,8/21/1996,TRUE,TRUE,78,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,332,95/105/103,,IA,8,IA-8,North Branch North River,,Goeldner Woods,Wadeable,,1106,04-LDM-1106,47f,Madison,Mississippi,39.724,Warm Water,huc071000080202,4589665,410541,41.45358,-94.07107,N/A,FALSE,Reference Site
334,8/23/1995,TRUE,TRUE,78,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,505,79/104/98,,IA,154,IA-154,Lime Creek,RMN Trend Site,Lime Creek Park- Brandon,Wadeable,RMN Trend Site,524,02-CED-524,47c,Buchanan,Mississippi,32.504,Warm Water,huc070802051003,4686823,583862,42.32914,-91.98213,Yes,TRUE,Reference Site
97,8/22/2001,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,118,109/130/153,,IA,29,IA-29,Deer Creek,,Carpenter - 1 mile NW,Wadeable,,591,02-CED-591,47c,Mitchell,Mississippi,90.416,Warm Water,huc070802010403,4807924,498185,43.4242,-93.02242,Yes,FALSE,Reference Site
1017,8/19/2009,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,149,109/122/125,,IA,721,IA-721,Unnamed Tributary to Little Turkey River,45,St. Lucas,Headwater,Headwater Reference Study,6327,01-TRK-6327,47c,Fayette,Mississippi,5.111,Warm Water,huc070600040204,4763236,585969,43.01694,-91.94498,Yes,FALSE,Candidate Reference Site
433,8/2/1999,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,315,105/123/102,,IA,212,IA-212,Tipton Creek,,New Providence/Hubbard,Wadeable,South Fork Iowa River Project,754,02-IOW-754,47b,Hardin,Mississippi,76.047,Warm Water,huc070802070402,4686129,484211,42.32725,-93.19163,Yes,FALSE,Survey Site
2194,8/9/2018,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,172,97/98/95,,IA,296,IA-296,East Otter Creek,REMAP #46,Alburnett,Wadeable,REMAP,515,02-CED-515,47c,Linn,Mississippi,15.133,Warm Water,huc070802051302,4667884,609985,42.15536,-91.66873,No,FALSE,Survey Site
2014,8/16/2016,TRUE,TRUE,78,Excellent,2,Good/Good,Float ArtSub,Warm Water,373,106/101,,IA,288,IA-288,Upper Iowa River,,Dorchester,Wadeable,Ambient Monthly WQ,237,01-UIA-237,52b,Allamakee,Mississippi,767.863,Warm Water,huc070600020602,4808702,620693,43.42149,-91.50903,N/A,FALSE,Survey Site
2202,8/31/2018,TRUE,TRUE,78,Excellent,2,Good/Good/Good,Hess,Warm Water,274,113/104/98,,IA,107,IA-107,Canoe Creek,RMN Trend Site,Canoe Creek SWMA - Decorah,Wadeable,RMN Trend Site,260,01-UIA-260,52b,Winneshiek,Mississippi,66.621,Warm Water,huc070600020302,4802501,611946,43.36702,-91.61832,N/A,TRUE,Reference Site
2049,5/15/2017,TRUE,TRUE,77,Excellent,2,Good/Good/Good,ArtSub,Warm Water,105,59/112/115,,IA,775,IA-775,Unnamed Tributary to Volga Lake Outlet,HW#3,Fayette,Headwater,Headwater Reference Study,6430,01-VOL-6430,52b,Fayette,Mississippi,0.79,Warm Water,huc070600040505,4749737,600846,42.89357,-91.76488,N/A,FALSE,Candidate Reference Site
430,7/17/2007,TRUE,TRUE,77,Excellent,2,Fair/Good/Good,Hess,Warm Water,266,103/156/114,,IA,210,IA-210,Walnut Creek,,Ames,Wadeable,,953,03-SSK-953,47b,Story,Mississippi,12.976,Warm Water,huc070801050901,4644509,449491,41.95094,-93.60941,Yes,FALSE,Survey Site
993,9/24/2008,TRUE,TRUE,77,Excellent,2,Good,ArtSub,Warm Water,289,104,,IA,745,IA-745,Skunk River,lower,Oakland Mills,Non-wadeable,,891,03-SKU-891,40a,Henry,Mississippi,4003.708,Warm Water,huc070801071002,4534337,615808,40.95197,-91.62401,N/A,TRUE,Survey Site
673,8/14/2003,TRUE,TRUE,77,Excellent,2,Good/Good,ArtSub,Warm Water,296,102/110,,IA,373,IA-373,Beaver Creek,REMAP #76,New Hartford,Wadeable,REMAP,555,02-CED-555,47c,Butler,Mississippi,375.156,Warm Water,huc070802050304,4712867,536358,42.56735,-92.55703,No,FALSE,Survey Site
1149,7/26/2011,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,243,88/150/118,,IA,863,IA-863,Peck Creek,PeCr5,Osterdock,Headwater,Headwater Reference Study/TMDL/Peck Project,6501,01-TRK-6501,52b,Clayton,Mississippi,2.281,Warm Water,huc070600040904,4726040,648441,42.67251,-91.18844,N/A,FALSE,Survey Site
219,7/17/1997,TRUE,TRUE,77,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,98,81/98/98,,IA,84,IA-84,Chequest Creek,,Pittsburg,Wadeable,,1030,04-LDM-1030,40a,Van Buren,Mississippi,121.854,Warm Water,huc071000090904,4512694,582950,40.76102,-92.01724,N/A,FALSE,Reference Site
1095,9/9/2009,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,195,97/96/100,,IA,45,IA-45,Little Cedar River,,Colwell Co Park,Wadeable,,576,02-CED-576,47c,Floyd,Mississippi,246.838,Warm Water,huc070802010902,4777793,528952,43.15233,-92.64391,Yes,TRUE,Reference Site
169,8/8/1996,TRUE,TRUE,77,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,335,115/99/118,,IA,56,IA-56,Bear Creek,,Buchanan Co Park- Brandon,Wadeable,,523,02-CED-523,47c,Buchanan,Mississippi,44.064,Warm Water,huc070802051004,4683858,585843,42.30222,-91.95853,Yes,TRUE,Reference Site
135,8/20/2002,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,120,89/108/102,,IA,45,IA-45,Little Cedar River,,Colwell Co Park,Wadeable,,576,02-CED-576,47c,Floyd,Mississippi,246.838,Warm Water,huc070802010902,4777793,528952,43.15233,-92.64391,Yes,TRUE,Reference Site
1082,9/13/2010,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,323,96/94/111,,IA,554,IA-554,Nutting Creek,NuCr1,Clermont,Wadeable,TMDL/319 Program Projects,205,01-TRK-205,52b,Fayette,Mississippi,26.589,Warm Water,huc070600040702,4764945,603942,43.03008,-91.72415,N/A,FALSE,Survey Site
158,8/8/2002,TRUE,TRUE,77,Excellent,2,Good/Good/Good,ArtSub,Warm Water,173,113/111/115,,IA,51,IA-51,Mosquito Creek,,Panora,Wadeable,,1200,04-RAC-1200,47b,Dallas,Mississippi,77.11,Warm Water,huc071000070502,4616027,395080,41.6891,-94.26075,No,FALSE,Reference Site
581,7/18/2002,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,139,109/110/96,,IA,297,IA-297,South Fork Catfish Creek,REMAP #49,Dubuque,Wadeable,REMAP,130,01-TRK-130,52b,Dubuque,Mississippi,8.002,Warm Water,huc070600050101,4704512,682815,42.47138,-90.77612,N/A,FALSE,Survey Site
907,7/13/2006,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,174,105/109/109,,IA,614,IA-614,Mink Creek,REMAP #222,Wadena,Wadeable,REMAP,315,01-VOL-315,52b,Fayette,Mississippi,3.352,Warm Water,huc070600040602,4748748,607377,42.88378,-91.6851,N/A,FALSE,Survey Site
1325,9/18/2012,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,196,104/95/107,,IA,165,IA-165,Brush Creek,,Wadena,Wadeable,,317,01-VOL-317,52b,Fayette,Mississippi,31.72,Warm Water,huc070600040601,4740583,608989,42.81004,-91.66695,N/A,FALSE,Reference Site
1580,9/4/2013,TRUE,TRUE,77,Excellent,2,Good/Fair,ArtSub,Warm Water,227,91/110,,IA,953,IA-953,Winnebago River,,Mason City - US1,Wadeable,,827,02-WIN-827,47c,Cerro Gordo,Mississippi,463,Warm Water,huc070802030306,4782256,482895,43.19288,-93.21051,Undetermined,FALSE,Survey Site
1611,10/2/2013,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,224,103/111/108,,IA,270,IA-270,West Otter Creek,,Toddville,Wadeable,,516,02-CED-516,47c,Linn,Mississippi,26.469,Warm Water,huc070802051301,4665408,605837,42.13364,-91.71937,Yes,FALSE,Candidate Reference Site
1504,8/14/2013,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,228,104/100/94,,IA,127,IA-127,Dibble Creek,,Clermont,Headwater,Headwater Reference Study,203,01-TRK-203,52b,Fayette,Mississippi,13.33,Warm Water,huc070600040704,4764686,608365,43.02713,-91.66992,N/A,FALSE,Reference Site
1548,8/6/2013,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Surb,Warm Water,193,109/107/100,,IA,784,IA-784,Unnamed Tributary to Tarkio River,HW104,Stanton,Headwater,Headwater Reference Study,6439,05-TAR-6439,47e,Montgomery,Missouri,4.631,Warm Water,huc102400050603,4530543,321600,40.90654,-95.11818,N/A,FALSE,Candidate Reference Site
1900,7/23/2015,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,206,110/107/104,,IA,104,IA-104,Pine Creek,,Quasqueton,Wadeable,,386,01-WPS-386,47c,Buchanan,Mississippi,31.975,Warm Water,huc070801020802,4700635,598421,42.4518,-91.80309,Yes,FALSE,Reference Site
1922,9/21/2015,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Hess,Warm Water,215,104/102/110,,IA,815,IA-815,Unnamed Tributary to Volga River,UTVR2,Volga,Headwater,Headwater Reference Study,311,01-VOL-311,52b,Clayton,Mississippi,4.922,Warm Water,huc070600040604,4743667,617482,42.83655,-91.56246,N/A,FALSE,Candidate Reference Site
1817,5/19/2015,TRUE,TRUE,77,Excellent,2,Good/Good/Good,Surb,Warm Water,179,101/99/102,,IA,775,IA-775,Unnamed Tributary to Volga Lake Outlet,HW#3,Fayette,Headwater,Headwater Reference Study,6430,01-VOL-6430,52b,Fayette,Mississippi,0.79,Warm Water,huc070600040505,4749737,600846,42.89357,-91.76488,N/A,FALSE,Candidate Reference Site
1826,6/23/2015,TRUE,TRUE,76,Excellent,2,Good/Good/Good,LowFlow ArtSub,Warm Water,222,89/118/123,,IA,870,IA-870,Unnamed Tributary to Willow Creek,,Collins,Headwater,Headwater Reference Study,6504,03-SSK-6504,47b,Story,Mississippi,3.988,Warm Water,huc070801050701,4640212,479902,41.9136,-93.24235,No,FALSE,Candidate Reference Site
1923,8/5/2015,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Surb,Warm Water,154,98/102/107,,IA,884,IA-884,North Branch Turkey River,,Lime Springs,Headwater,Headwater Reference Study,6519,01-TRK-6519,47c,Howard,Mississippi,8.91,Warm Water,huc070600040301,4805241,562579,43.39743,-92.22724,Undetermined,FALSE,Candidate Reference Site
1598,8/19/2013,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,252,111/93/99,,IA,45,IA-45,Little Cedar River,,Colwell Co Park,Wadeable,,576,02-CED-576,47c,Floyd,Mississippi,246.838,Warm Water,huc070802010902,4777793,528952,43.15233,-92.64391,Yes,TRUE,Reference Site
1406,8/6/2012,TRUE,TRUE,76,Excellent,2,Good/Good/Unspecified,ArtSub,Warm Water,409,109/110/0,,IA,947,IA-947,Beaver Creek,,Cedar Falls,Wadeable,Ambient Monthly WQ,555,02-CED-555,47c,Black Hawk,Mississippi,391,Warm Water,huc070802050304,4713545,540469,42.57326,-92.50689,Undetermined,FALSE,Survey Site
1413,7/23/2012,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,271,103/101/107,,IA,814,IA-814,Doe Creek,,Littleport,Wadeable,Headwater Reference Study,300,01-VOL-300,52b,Clayton,Mississippi,6.226,Warm Water,huc070600040608,4731871,633649,42.72771,-91.36751,N/A,FALSE,Candidate Reference Site
284,8/4/1998,TRUE,TRUE,76,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,177,105/105/106,,IA,127,IA-127,Dibble Creek,,Clermont,Headwater,Headwater Reference Study,203,01-TRK-203,52b,Fayette,Mississippi,13.33,Warm Water,huc070600040704,4764686,608365,43.02713,-91.66992,N/A,FALSE,Reference Site
897,7/5/2006,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,127,105/111/98,,IA,604,IA-604,Cedar River,REMAP #210,St. Ansgar,Non-wadeable,REMAP,479,02-CED-479,47c,Mitchell,Mississippi,675.376,Warm Water,huc070802010505,4809315,503903,43.43672,-92.95177,No,FALSE,Survey Site
245,8/11/2003,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,134,106/107/99,,IA,104,IA-104,Pine Creek,,Quasqueton,Wadeable,,386,01-WPS-386,47c,Buchanan,Mississippi,31.975,Warm Water,huc070801020802,4700635,598421,42.4518,-91.80309,Yes,FALSE,Reference Site
1075,8/12/2010,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,274,101/99/96,,IA,721,IA-721,Unnamed Tributary to Little Turkey River,45,St. Lucas,Headwater,Headwater Reference Study,6327,01-TRK-6327,47c,Fayette,Mississippi,5.111,Warm Water,huc070600040204,4763236,585969,43.01694,-91.94498,Yes,FALSE,Candidate Reference Site
770,10/6/2005,TRUE,TRUE,76,Excellent,2,Good/Good/Good,ArtSub,Warm Water,340,114/99/95,,IA,483,IA-483,Upper Iowa River,REMAP #124,Dorchester,Non-wadeable,REMAP,237,01-UIA-237,52b,Allamakee,Mississippi,896.948,Warm Water,huc070600020605,4809297,624641,43.4262,-91.46014,N/A,FALSE,Survey Site
121,9/9/2003,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Surb,Warm Water,233,127/95/103,,IA,38,IA-38,South Skunk River,,Ames,Wadeable,,934,03-SSK-934,47b,Story,Mississippi,254.266,Warm Water,huc070801050406,4661888,452977,42.10767,-93.56874,No,FALSE,Reference Site
21,8/21/2000,TRUE,TRUE,76,Excellent,2,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,206,107/105/84,,IA,4,IA-4,Buck Creek,,Barnes City,Headwater,Headwater Reference Study,873,03-NSK-873,47f,Mahaska,Mississippi,37.176,Warm Water,huc070801060401,4593812,532838,41.49526,-92.60658,N/A,FALSE,Rejected Reference Site
14,7/12/1994,TRUE,TRUE,76,Excellent,2,Unspecified/Unspecified/Unspecified,Hess,Warm Water,206,216/140/231,,IA,2,IA-2,Little Beaver Creek,,Woodward,Wadeable,,1237,04-UDM-1237,47b,Dallas,Mississippi,33.867,Warm Water,huc071000040908,4632091,419649,41.83663,-93.96773,Yes,FALSE,Reference Site
2045,5/15/2017,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Surb,Warm Water,105,108/105/110,,IA,775,IA-775,Unnamed Tributary to Volga Lake Outlet,HW#3,Fayette,Headwater,Headwater Reference Study,6430,01-VOL-6430,52b,Fayette,Mississippi,0.79,Warm Water,huc070600040505,4749737,600846,42.89357,-91.76488,N/A,FALSE,Candidate Reference Site
2024,8/1/2016,TRUE,TRUE,76,Excellent,2,Good/Good/Good,ArtSub,Warm Water,377,101/99/107,,IA,135,IA-135,Honey Creek,,Conesville,Wadeable,,668,02-IOW-668,72d,Louisa,Mississippi,17.322,Warm Water,huc070802090804,4577219,636109,41.33496,-91.37337,N/A,FALSE,Reference Site
2179,7/30/2018,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,267,102/110/100,,IA,265,IA-265,Volga River,VO003,Randalia,Wadeable,Iowa DNR Fisheries,296,01-VOL-296,47c,Fayette,Mississippi,22.192,Warm Water,huc070600040502,4743918,586631,42.84293,-91.93985,Yes,FALSE,Candidate Reference Site
2177,7/30/2018,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,323,103/105/104,,IA,39,IA-39,Volga River,,Maynard - Twin Bridges County Park,Wadeable,,296,01-VOL-296,47c,Fayette,Mississippi,53.844,Warm Water,huc070600040504,4741342,591161,42.81921,-91.88484,Yes,FALSE,Reference Site
2153,7/17/2017,TRUE,TRUE,76,Excellent,2,Good/Good/Good,Hess,Warm Water,217,118/98/106,,IA,17,IA-17,Howerdon Creek,,Winterset,Wadeable,,1110,04-LDM-1110,47f,Madison,Mississippi,14.007,Warm Water,huc071000080303,4579335,407161,41.36017,-94.10994,N/A,FALSE,Reference Site
