"Site.ID","Water.Body","Date","Rating","Location","Longitude","Latitude","Latest.Rating","Study.Type","Taxa"
"BB167","MILL CR",2003-07-09," Good","SR 1275","-79.661111","35.401667","Excellent","Basin Sample","Invert"
"BB167","MILL CR",1998-07-21," Good-Fair","SR 1275","-79.661111","35.401667","Excellent","Basin Sample","Invert"
"BB167","MILL CR",1998-03-05," Excellent","SR 1275","-79.661111","35.401667","Excellent","Basin Sample","Invert"
"BB167","MILL CR",1993-08-09," Good","SR 1275","-79.661111","35.401667","Excellent","Basin Sample","Invert"
"BB167","MILL CR",1993-02-23," Excellent","SR 1275","-79.661111","35.401667","Excellent","Basin Sample","Invert"
"BB169","FALLS CR",1998-02-16," Good-Fair","SR 1606","-79.516389","35.483056","Good-Fair","Basin Sample","Invert"
"BB169","FALLS CR",1993-02-23," Good-Fair","SR 1606","-79.516389","35.483056","Good-Fair","Basin Sample","Invert"
"BB170","HAYSTACK CR",1984-02-14," Good","NR SR 1261","-79.577778","35.345833","Good","Special Study","Invert"
"BB171","INDIAN CR",1993-03-01," Fair","SR 2306","-79.335833","35.538056","Fair","N/A","Invert"
"BB172","MCLENDONS CR",1984-11-01," Good","SR 1210","-79.543889","35.317222","Good","N/A","Invert"
"BB173","MCLENDONS CR",2016-05-18," Fair","SR 1628","-79.4225","35.450278","Fair","Special Study","Invert"
"BB173","MCLENDONS CR",1993-08-09," Fair","SR 1628","-79.4225","35.450278","Fair","Special Study","Invert"
"BB173","MCLENDONS CR",1993-02-24," Fair","SR 1628","-79.4225","35.450278","Fair","Special Study","Invert"
"BB174","LOVES CR",2022-08-23," Fair","NR US 64","-79.426111","35.730556","Fair","Special Study","Invert"
"BB174","LOVES CR",2003-06-24," Fair","NR US 64","-79.426111","35.730556","Fair","Special Study","Invert"
"BB174","LOVES CR",1997-06-27," Poor","NR US 64","-79.426111","35.730556","Fair","Special Study","Invert"
"BB174","LOVES CR",1989-08-01," Poor","NR US 64","-79.426111","35.730556","Fair","Special Study","Invert"
"BB175","PARKWOOD BR",2005-05-16," Good","NC 22","-79.485","35.408056","Good","Special Study","Invert"
"BB176","UT DEEP R",1987-09-04," Fair","SR 2140","-79.318333","35.553333","Fair","N/A","Invert"
"BB177","WOLF CR",1988-07-15," Good-Fair","SR 1403","-79.711944","35.432222","Good-Fair","N/A","Invert"
"BB177","WOLF CR",1984-02-22," Good","SR 1403","-79.711944","35.432222","Good-Fair","N/A","Invert"
"BB178","BIG BUFFALO CR",1993-08-09," Poor","SR 1403","-79.230278","35.541667","Poor","Basin Sample","Invert"
"BB178","BIG BUFFALO CR",1993-02-25," Fair","SR 1403","-79.230278","35.541667","Poor","Basin Sample","Invert"
"BB179","CEDAR CR",1998-02-03," Good-Fair","SR 2142","-79.283611","35.566389","Good-Fair","N/A","Invert"
"BB179","CEDAR CR",1993-02-25," Fair","SR 2142","-79.283611","35.566389","Good-Fair","N/A","Invert"
"BB180","DEEP R",1998-07-08," Good-Fair","SR 1007","-79.287222","35.555","Good-Fair","Basin Sample","Invert"
"BB180","DEEP R",1993-08-09," Good","SR 1007","-79.287222","35.555","Good-Fair","Basin Sample","Invert"
"BB180","DEEP R",1987-09-01," Good","SR 1007","-79.287222","35.555","Good-Fair","Basin Sample","Invert"
"BB181","DEEP R",1998-07-08," Good-Fair","US 15-501","-79.194444","35.577778","Good-Fair","Basin Sample","Invert"
"BB181","DEEP R",1993-08-11," Good","US 15-501","-79.194444","35.577778","Good-Fair","Basin Sample","Invert"
"BB181","DEEP R",1987-09-01," Good-Fair","US 15-501","-79.194444","35.577778","Good-Fair","Basin Sample","Invert"
"BB182","JUMP AND RUN CR",1999-03-17," Not Rated","OFF NC 211","-78.058611","33.948611","Not Rated","Special Study","Invert"
"BB183","GEORGES CR",1998-02-03," Poor","SR 2150","-79.215556","35.572778","Poor","N/A","Invert"
"BB184","L POCKET CR",1998-02-03," Good-Fair","NC 42","-79.292222","35.504722","Good-Fair","N/A","Invert"
"BB184","L POCKET CR",1993-02-25," Good-Fair","NC 42","-79.292222","35.504722","Good-Fair","N/A","Invert"
"BB185","UT CAPE FEAR R",2003-03-12," Not Rated","NC 42","-79.033056","35.544167","Not Rated","Special Study","Invert"
"BB186","BEAR CR",1991-08-26," Fair","SR 2189","-79.326944","35.6175","Fair","Special Study","Invert"
"BB187","BEAR CR",1991-08-26," Fair","SR 2333","-79.345833","35.609722","Fair","Special Study","Invert"
"BB188","LANDRUM CR",1990-07-03," Good-Fair","NC 902","-79.275","35.687778","Good-Fair","N/A","Invert"
"BB189","ROBESON CR",2001-09-12," Good-Fair","SR 1943","-79.131389","35.708889","Good-Fair","Special Study","Invert"
"BB189","ROBESON CR",2001-01-19," Fair","SR 1943","-79.131389","35.708889","Good-Fair","Special Study","Invert"
"BB190","ROCKY R",1997-06-27," Good","NC 902","-79.29","35.678889","Good","N/A","Invert"
"BB190","ROCKY R",1989-08-02," Good","NC 902","-79.29","35.678889","Good","N/A","Invert"
"BB534","UT RYAN CR",2016-05-04," Poor","RIVERSIDE DR","-79.814444","36.025278","Poor","Special Study","Invert"
"BB535","UT RYAN CR",2016-05-04," Poor","LYNNHAVEN RD","-79.80882","36.02548","Poor","Special Study","Invert"
"BB536","UT RYAN CR",2016-05-04," Fair","RANDLEMAN RD","-79.80299","36.02866","Fair","Special Study","Invert"
"BB537","UT RYAN CR",2016-04-05," Poor","ELM ST","-79.79102","36.03","Poor","Special Study","Invert"
"BB538","BIG GOVERNORS CR",2016-05-16," Fair","SR 1318","-79.35665","35.47382","Fair","Special Study","Invert"
"BB539","L LICK CR",2016-05-18," Good-Fair","POPLAR SPRINGS CHURCH RD","-79.09085","35.52214","Good-Fair","Special Study","Invert"
"BB541","DRY CR",2016-05-19," Good","DYCUS RD","-79.27673","35.43563","Good","Special Study","Invert"
"BB542","UT POCKET CR",2016-05-19," Good-Fair","CHRIS COLE RD","-79.269","35.4043","Good-Fair","Special Study","Invert"
"BB544","CARRS CR",2017-04-18," Good","US 421","-79.11792","35.44725","Good","Special Study","Invert"
"BB545","WILSON CR",2021-02-09," Fair","FAN BRANCH TRAIL","-79.061386","35.891988","Fair","Special Study","Invert"
"BB546","CEDAR CR",2021-06-02," Good-Fair","SR 1265","-78.970049","35.45651","Good-Fair","Special Study","Invert"
"CB001","ARMSTRONG CR",2002-08-06," Excellent","OFF SR 1443 UPS THREE MILE CREEK","-82.074444","35.808333","Excellent","Basin Sample","Invert"
"CB001","ARMSTRONG CR",1997-08-05," Excellent","OFF SR 1443 UPS THREE MILE CREEK","-82.074444","35.808333","Excellent","Basin Sample","Invert"
"CB001","ARMSTRONG CR",1992-07-07," Excellent","OFF SR 1443 UPS THREE MILE CREEK","-82.074444","35.808333","Excellent","Basin Sample","Invert"
"CB002","ARMSTRONG CR",1994-06-14," Excellent","NC 226","-82.038333","35.803056","Excellent","N/A","Invert"
"CB003","BARTLETT CR",2005-06-02," Excellent","NC 226","-82.097222","35.831111","Excellent","Special Study","Invert"
"CB003","BARTLETT CR",2005-04-20," Excellent","NC 226","-82.097222","35.831111","Excellent","Special Study","Invert"
"CB004","BEE ROCK CR",2006-05-22," Excellent","SR 1443","-82.128333","35.794167","Excellent","Special Study","Invert"
"CB004","BEE ROCK CR",2005-06-21," Excellent","SR 1443","-82.128333","35.794167","Excellent","Special Study","Invert"
"CB004","BEE ROCK CR",2005-04-20," Excellent","SR 1443","-82.128333","35.794167","Excellent","Special Study","Invert"
"CB005","BUCHANAN CR",2005-04-20," Not Impaired","NC 226","-82.079444","35.830833","Not Impaired","Special Study","Invert"
"CB006","BUCK CR",2021-08-31," Good","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",2017-07-13," Excellent","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",2012-07-12," Excellent","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",2007-07-11," Excellent","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",2002-08-05," Good","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",1997-08-06," Excellent","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",1994-06-14," Excellent","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB006","BUCK CR",1992-02-10," Excellent","NC 80","-82.101389","35.734722","Good","Special Study","Invert"
"CB007","BUCK CR",2021-08-31," Fair","US 70","-82.058333","35.691667","Fair","Special Study","Invert"
"CB007","BUCK CR",2015-09-14," Good-Fair","US 70","-82.058333","35.691667","Fair","Special Study","Invert"
"CB007","BUCK CR",1994-06-14," Good-Fair","US 70","-82.058333","35.691667","Fair","Special Study","Invert"
"CB008","CANOE CR",2017-07-11," Good-Fair","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB008","CANOE CR",2012-09-10," Fair","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB008","CANOE CR",2007-08-02," Fair","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB008","CANOE CR",2007-07-10," Good-Fair","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB008","CANOE CR",2002-08-21," Good","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB008","CANOE CR",1997-08-04," Good-Fair","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB008","CANOE CR",1992-08-03," Good-Fair","SR 1250","-81.764722","35.763611","Good-Fair","Basin Sample","Invert"
"CB009","CATAWBA R",1987-07-23," Good-Fair","I-40","-82.127222","35.639722","Good-Fair","N/A","Invert"
"CB010","CATAWBA R",2022-08-31," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB010","CATAWBA R",2017-07-11," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB010","CATAWBA R",2012-07-09," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB010","CATAWBA R",2007-07-10," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB010","CATAWBA R",2002-08-08," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB010","CATAWBA R",1997-08-08," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB010","CATAWBA R",1988-08-12," Good","SR 1147","-81.772222","35.744444","Good","Basin Sample","Invert"
"CB011","CATAWBA R",2022-07-28," Good","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",2017-07-11," Good","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",2012-08-06," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",2007-07-12," Good","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",2002-08-07," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1997-08-06," Good","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1992-07-08," Good","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1990-07-26," Excellent","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1988-08-11," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1988-07-28," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1986-07-21," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1985-08-15," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1984-08-23," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB011","CATAWBA R",1983-08-09," Good-Fair","SR 1221","-82.061111","35.685833","Good","Basin Sample","Invert"
"CB012","CATAWBA R",2017-07-12," Good","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",2012-07-10," Good","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",2007-07-10," Good","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",2002-08-08," Good","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",1997-08-07," Good","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",1992-07-09," Excellent","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",1990-07-26," Good","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB012","CATAWBA R",1985-04-18," Fair","SR 1234","-82.143889","35.636944","Good","Basin Sample","Invert"
"CB013","CATAWBA R",1985-04-18," Good","SR 1273","-82.188333","35.619444","Good","N/A","Invert"
"CB014","CATAWBA R",2022-07-27," Excellent","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB014","CATAWBA R",2017-07-10," Good-Fair","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB014","CATAWBA R",2012-07-10," Excellent","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB014","CATAWBA R",2007-08-03," Good","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB014","CATAWBA R",2007-07-12," Excellent","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB014","CATAWBA R",2002-08-08," Good-Fair","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB014","CATAWBA R",1997-08-07," Good-Fair","SR 1274","-82.23","35.614444","Excellent","Basin Sample","Invert"
"CB015","CORPENING CR",2001-04-09," Poor","NC 226","-81.999444","35.676667","Poor","Special Study","Invert"
"CB016","CORPENING CR",2001-04-09," Fair","SR 1794","-81.953888","35.646667","Fair","Special Study","Invert"
"CB016","CORPENING CR",1990-09-12," Poor","SR 1794","-81.953888","35.646667","Fair","Special Study","Invert"
"CB017","YOUNGS FK (COPERNING CR)",2012-07-09," Fair","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB017","YOUNGS FK (COPERNING CR)",2007-07-09," Poor","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB017","YOUNGS FK (COPERNING CR)",2002-08-07," Good-Fair","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB017","YOUNGS FK (COPERNING CR)",2001-04-09," Fair","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB017","YOUNGS FK (COPERNING CR)",1997-08-08," Fair","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB017","YOUNGS FK (COPERNING CR)",1990-09-12," Fair","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB017","YOUNGS FK (COPERNING CR)",1985-04-17," Fair","SR 1819","-81.963056","35.653889","Fair","Basin Sample","Invert"
"CB018","COW CR",2005-04-20," Not Impaired","SR 1443","-82.121667","35.796667","Not Impaired","Special Study","Invert"
"CB019","COX CR",1994-06-14," Excellent","NC 226","-82.043333","35.813333","Excellent","N/A","Invert"
"CB020","CROOKED CR",2017-07-12," Good","SR 1135","-82.116944","35.605556","Good","Basin Sample","Invert"
"CB020","CROOKED CR",2012-07-10," Good","SR 1135","-82.116944","35.605556","Good","Basin Sample","Invert"
"CB020","CROOKED CR",2007-07-12," Good-Fair","SR 1135","-82.116944","35.605556","Good","Basin Sample","Invert"
"CB020","CROOKED CR",2002-08-07," Good","SR 1135","-82.116944","35.605556","Good","Basin Sample","Invert"
"CB020","CROOKED CR",1997-08-06," Good","SR 1135","-82.116944","35.605556","Good","Basin Sample","Invert"
"CB020","CROOKED CR",1992-07-08," Good","SR 1135","-82.116944","35.605556","Good","Basin Sample","Invert"
"CB021","CURTIS CR",1985-04-18," Fair","BE US 70","-82.158056","35.636944","Fair","N/A","Invert"
"CB022","CURTIS CR",1985-04-19," Good","SR 1227 AB US 70","-82.167222","35.651667","Good","Special Study","Invert"
"CB023","GRANDMOTHER CR",1989-11-07," Good","SR 1511","-81.863333","36.062222","Good","N/A","Invert"
"CB024","HIGH SHOALS CR",1986-07-22," Good","SR 1798","-81.9125","35.599444","Good","N/A","Invert"
"CB025","HONEYCUTT CR",1991-01-09," Excellent","US 221","-81.988889","35.841667","Excellent","Special Study","Invert"
"CB026","JACKTOWN CR",2001-04-09," Fair","US 226","-81.959444","35.656111","Fair","Special Study","Invert"
"CB027","L BUCK CR",2022-07-28," Excellent","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",2017-07-12," Excellent","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",2012-07-26," Excellent","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",2007-07-11," Excellent","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",2002-08-06," Good","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",1997-08-06," Excellent","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",1992-02-10," Excellent","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB027","L BUCK CR",1991-07-09," Good","SR 1436","-82.084374","35.734683","Excellent","Basin Sample","Invert"
"CB028","L GRASSY CR",1997-06-09," Excellent","NC 105","-81.843056","36.1125","Excellent","N/A","Invert"
"CB029","LAUREL BR",2005-04-19," Excellent","US 221","-81.936111","35.888889","Excellent","Special Study","Invert"
"CB029","LAUREL BR",1991-01-08," Good","US 221","-81.936111","35.888889","Excellent","Special Study","Invert"
"CB030","LINVILLE R",1997-06-09," Good","NC 105","-81.866944","36.083611","Good","N/A","Invert"
"CB030","LINVILLE R",1989-11-08," Good-Fair","NC 105","-81.866944","36.083611","Good","N/A","Invert"
"CB031","LINVILLE R",1997-06-09," Good","NC 105 @ CHESTNUT RD","-81.845833","36.113889","Good","N/A","Invert"
"CB032","LINVILLE R",2022-08-30," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",2017-07-11," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",2012-08-02," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",2007-07-10," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",2007-07-09," Good","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",2002-08-23," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",2002-08-07," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1997-08-04," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1992-07-07," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1991-07-09," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1991-01-08," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1990-10-24," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1990-07-27," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1990-04-10," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1990-01-22," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1990-01-22," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1989-11-07," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
"CB032","LINVILLE R",1989-11-07," Excellent","NC 126","-81.890278","35.794722","Excellent","Basin Sample","Invert"
